_id,screen_name,text
1402396682747322371,yulianauz,"Encuentro esperanza en el más oscuro de los días y me centro en lo más brillante. No juzgo al universo.  Dalai Lama. en Madrid, Spain https://t.co/UhqHUxe4ju"
1402397947292262401,YosoyMaribell,Crítica Hotel Magec (Puerto de la Cruz) en HC Hotel Magec https://t.co/wfffnvYMir
1402398423274311684,abrepe,"Cheesecake de nutella. Ahí queda eso.

#sanomiscojones #ñamñam en Bollullos Par del Condado, Spain https://t.co/ZyZwqw6y2K"
1402398979896266759,mantekamartinez,"🕊️💒📿🙏💐""No hay hombre más poderoso en el mundo que el que reza""💐🙏📿⛪🕊️

🔥San Juan Crisóstomo🔥 en Xixón. Asturies https://t.co/KamtyAUGuC"
1402400367585992707,mantekamartinez,"🏆👑🌟🎈💖""La felicidad no llega cuando conseguimos lo que deseamos, sino cuando disfrutamos lo que tenemos""🕯️🌹🔥🍀❤️ en Xixón. Asturies https://t.co/EJQC34hbi8"
1402401169960484871,HectorGonsalees,"Royal City 😍👏
.
.
.
. en Ciudad Real https://t.co/jDhvdHoqjw"
1402402058276323332,juampi_arroyo,"Con vos donde sea❤...
#TeAmoChancha #House #Relax #Love en En Cualquier Lugar Del Mundo https://t.co/86uh3xKLd5"
1402403687323078656,asadorbolixe,"Chocolate! 

#asadorbolixe #backtotheroots #restaurantesmallorca #beststaff #dessert #chocolate #gastronomia #gourmet #asidesimple #mallorcarestaurants #est2004 #parrilla #argentina #mallorca https://t.co/VV6s9yMX29"
1402407761074327555,_labienpaga_,"¡¡Feliz día de la Región de Murcia!!
.
Os esperamos con la mesa puesta en el número uno de la calle Sociedad en el centro de Murcia.
.
#Murciagastro 
#Delobuenolomejor
#Templodelproducto 
@1001saboresrm 
@_labienpaga_ https://t.co/DlFoasg2UP"
1402408653219577856,angora_ph,"Por motivos de la tecnología, no he podido desearos  buenas noches antes, que tengáis lindos sueños, por que la vida es sueño y los sueños............ en Molinos de Campo de Criptana https://t.co/xqlAVjZFJV"
1402408944186892294,EMERSON_EER,"#emersoneduardorodrigues #guadarrama en Guadarrama, Madrid, Spain https://t.co/jrgQtDym1y"
1402410258321002496,EMERSON_EER,#pioz #emersoneduardorodrigues en Castillo de Pioz https://t.co/6JY24NlYdr
1402411290870562816,autentico59,"Excelente conferencia de Modes Salazar sobre el papel de la mujer en la dictadura, perdida de derechos cuando en la República se tenían más que en países europeos modelos en igualdad. en Novelda https://t.co/XGHuFBH4kQ"
1402412997855883268,tonnylaureano,"Buena noches... #like #nutria #hastamañana #animales #maravillas #instalike en Seville, Spain https://t.co/xt64fFlTsD"
1402414120104775681,Frikomid,"El valle de los últimos caballos salvajes.

Maravilloso lugar sin duda.

#Landscape #Panorama #Mazcuerras #Cantabria #CantabriaInfinita #Valley #Valle #Nature #Naturaleza #Rio #River #Paisaje https://t.co/n8qRGVXghX"
1402414892309782538,ricastron,Ya están en marcha @nevenkart y su equipo de @lagloriafactoria en la segunda fase del proyecto #latorrassaflorida @lhblocsflorida @culturalh @lhajuntament #distrito4i5 @lhdigital_lh https://t.co/Lr4cSfbuBW
1402421944931209227,mantekamartinez,🕊️💐💖🌷✨JESÚS nos has dado PAN DEL CIELO👑🌟🎷🔥🇵🇾 en Xixón. Asturies https://t.co/rMoSzeETdl
1402426021299638274,Camilo20013011,🥴💢💫 en En Cualquier Lugar Del Mundo https://t.co/lSyqRpGMSA
1402428494554992640,NachoPipistrell,"El verdadero atardecer 🌅🤩 en Conil de la Frontera, Spain https://t.co/Kz5oRFMHyT"
1403064476413267969,adriavilach,"¿Bailamos por tangos? Hagámoslo libres 💃🏻✨
Gracias amiga por dejarme hacerlo @patrirdzz 🤍 en Flamenco AMOR De DIOS https://t.co/BLKZ6pABqf"
1403064809428557828,ojosdeltigre,Hoy necesitamos un penúltimo as en la manga. Poderte volver a ver dirigir en directo tras tantos meses fue un lujazo @pablolaso https://t.co/r6nSVzPngg
1403064846845874176,marcel_invernon,Soparet a @lasaldelvarador per acabar un dia INTENS!!!! #FuckCoronavirus #MaresmeLliureitropical en Lasal del Varador https://t.co/Uu8sVDzH5l
1403065026769047554,AgustinLowpozi,"A las 20,30 avión Lockheed C-5M Galaxy 85-0001 de la Fuerza Aérea de los Estados Unidos desde la Base Naval de Rota con rumbo al Mediterráneo. Con anterioridad realizó el trayecto desde Praga. https://t.co/k2VDP9vzXx"
1403065210370396164,araceli201214,"Quien dice que los sueños no se cumplen es por que no te ha visto sonreír.

#migitana#favorita#sanbernabe#feriademarbella #2021 #semecaelababa #amordemadre😍 en Marbella, Spain https://t.co/0stMgUkCXj"
1403065290133475333,metromagazzin,"Por estas imagenes los medios estan especulando que #Belinda podria estar embarazada !!!

.

#SueltalaSopa📸 
#Noticia 
#Embarazo
#Espectaculos 
#Famosos 
#Farandula
#Entretenimiento 
#prensametromagazzin en Madrid, Spain https://t.co/Kv3mB8KxrE"
1403065498074599428,Auto_Dimas,"Conductores seguros!!!!
#autoescuelaenfuenlabrada 
#autoescuelasdecalidad 
#online 
#autoescuelas en Autoescuela Dimas https://t.co/IkXgFwfhxk"
1403065588445032455,slaintesal,"Segundo barril de nuestro Caleya Beer Festival
KATIUSKA 
West coast IPA con 8%
#salamanca #asturias #caleya #ipa #dipa #cerveza #cervezaartesanal #cervezaartesana #craftbeer #craftbeerlove #craftbeerlife @caleya https://t.co/CUBSY17pF2"
1403065747639832583,MariaJoseSernaS,Via Instagram de 👉🏻 @maikybackstage 🇨🇺 Apoyando 100% mi hermano Cubano @lennydlarosa. Dime @titobambinoelpatron … lo qué hay “SI NOS PASAMOS DE TRAGO” 🚀🚀 en Spain https://t.co/WDSkBdb6x6
1403065817881792513,monicalamprea49,"🌊 en Caño Guerrero, Huelva https://t.co/DWvPPi2g79"
1403065848647016454,robgonzalezdiaz,"Buenas noches. ☘️❤️ en Jaca, Aragon, España https://t.co/ehLsZBxDmA"
1403065984211066880,albert_llorens,"Cualquier lugar puede ser #magico 
#magia on #tour 
#escuela #escola @ Escuela La Románica https://t.co/JRM2Qyz9GI"
1403066004167667718,ChusoXixon,"@arandanos.llano Llegaron !!!!
Ahora a probarlos !!!! en Xixón. Asturies https://t.co/ajE9HTk6IB"
1403066038414102532,mantekamartinez,"🌟👑💥❤️💐""No pidas jamás lo que no das, ni exijas lo que no entregas. En todos los aspectos de la vida, a la larga o a la corta, solo""💐💙🍀🙏🕊️
🔥COSECHAS LO QUE SIEMBRAS🔥 en Xixón. Asturies https://t.co/pr8ND31zgO"
1403066159700840450,MoisesBranc,"Deja de tener miedo a lo que puede salir mal, y emociónate por lo que puede salir bien. en Cornella de Llobregat, Barcelona - España https://t.co/jW2gD31mAf"
1403066433656000514,feresman5,De paseo #valdebebas en Parque forestal de Valdebebas https://t.co/BZGT7VzgOT
1403066457144102914,Argiduna,"Los días así son alegría 👶😍

#muskiz en Playa De Muskiz https://t.co/HjhGTcRVcB"
1403066485594021891,JaenCerezoSport,"😛😝😜🤪 seguimos sacando la lengua a la vida.... 

#lengua #vivir #puente #disfruta #rie #sun #summer #blackandwhite #jueves #alexcañizares #deporte #sportlife #mundo #mas en Jaén, Spain https://t.co/pEOTCA2QdN"
1403066717828534283,centroutrera,"Se alquila local en utrera, 200m2, escaparate, baño, vestuario y duchas, ideal para Gimnasio. #localutrera #local #localalquiler #utrera #inmobiliaria #inmobiliariautrera #utrerainmobiliaria #inmobiliariacentro https://t.co/IzrUv3LRdV"
1403066869582532613,waynepaulward,"Drinking wine 🍷 (@ Le Vintage Cafe in Torremolinos, Málaga) https://t.co/GqRuqyxfH0 https://t.co/7bCWb2dYZu"
1403066948959735809,djtanquerel,"Vulcano Bar sábado 12 de junio.  video/ DJ con David Tanquerel,  reservas 602591665 avenida Moscú centro comercial Aqua Mall Fañabe local 19 en Vulcano https://t.co/CmwT9Id9b1"
1403067029444251658,pepyuc,"Gracias a mi querida @alexandrasumasi por este interesante artículo que escribió derivado de nuestro agradable desayuno en #madrid

https://t.co/9B7erLrMyb en Madrid, Spain https://t.co/KCwJXOISHD"
1403067183064924166,jofralo05,"😑😑 en Arrabal De Portillo, Castilla y León, Spain https://t.co/uMNyE6BRmN"
1403067318100541456,jofralo05,"🔥🔥🔥 en Arrabal De Portillo, Castilla y León, Spain https://t.co/dt6VlQsF1u"
1403067436690292739,GarimbaRekords,"📻 Estamos en directo en la #radio presentando #comopuedas con @libertad_incondicional en @vicioscolectivo
@siberiafmgasteiz
.
.
#radio #gr #garimbarekords #libertadincondicional #punk en Radio Siberia FM https://t.co/kzqy1XBKWO"
1403067446370701312,jofralo05,"😒😒😒 en Arrabal De Portillo, Castilla y León, Spain https://t.co/qs1NY94rCt"
1403067532957958145,jofralo05,"😞😞 en Arrabal De Portillo, Castilla y León, Spain https://t.co/JZ70Gld1Mk"
1403067583801200643,camachopeca,"Ciertamente!
#pedrocamachobarrios en Aranjuez, Madrid, Spain https://t.co/e3ynVapSq3"
1403067607083851784,AnaCatNogueira,Acabei de publicar uma foto em La Cañada (Marbella) https://t.co/mp02eom3B3
1403067618286833666,jofralo05,"🔥🔥 en Arrabal De Portillo, Castilla y León, Spain https://t.co/Rr3ckImkSc"
1403067730706800640,jofralo05,"🖤🖤🖤 en Arrabal De Portillo, Castilla y León, Spain https://t.co/w2P8ziLOrY"
1403067835325337601,francrubiosospe,"Arroz con Bogavante 🦞 
.
.
Como lo prefieres? Seco o meloso 🥘
.
.
Reservas ☎️ 964 414060.

#restauranterusos  #alcossebre  #playaromana en Restaurante Ru-sos https://t.co/1nUWceFKHB"
1403067897329729546,jelen_abel,🌪️🌼 en La cabra siempre tira al monte https://t.co/CFLV7D5a2d
1403068628694716426,fabulosa1962,"Manifestación en La Rioja, Spain https://t.co/tzCp4rSZaC"
1403068737297817600,JulioGil,#GenteSinQuehacer en Puente de Toledo https://t.co/IfMa1qStNs
1403068903732006915,Vb_HuetorVega,"Nueva victoria de nuestro equipo cadete por 3-0 ante ACV'16 Albolote.
Mañana jugaremos el partido de ida de los cuartos de final ante Aluz Armilla, a las 18:00h.
A seguir trabajando chicas 💪🏼💪🏼 https://t.co/ttvtYHcYZz"
1403068996547596295,camachopeca,"#pedrocamachobarrios en Aranjuez, Madrid, Spain https://t.co/5ZEGtadSq7"
1403069211874844676,enrigrx,"10 de junio de 2021. La family pa la feria. en Granada, Spain https://t.co/Bfwbw12aTB"
1403069472118874116,ojosdeltigre,La hora de hoy es criminal @ACBCOM pero si los nuestros no nos van a fallar nosotros tampoco lo haremos. Así que desde  la grada nos vamos a dejar hasta el último aliento para lograr el pase a la final https://t.co/kBMDoa75Jf
1403069687341236227,salvamorenoglez,En Ibiza otra vez... en Café del Mar Ibiza https://t.co/vEKWijLrcV
1403069819717574663,Jose_SuarezPaez,¡¡Qué ocasión tan buena para volver al teatro!!! @la_cantantecalva #teatrocentral #sevilla @esaddesevilla en Isla de la Cartuja https://t.co/gIriYbbTAJ
1403069870632210435,PodemRiba_roja,"Mañana a las 11:00 y más tarde a las 20:00 estaremos en Radio Riba-roja 105.2 HABLANDO DE VIVIENDA #vivienda #sisepuede Nos escuchamos!! 💪🏽💜✊🏼 en RIBA-ROJA DE TURIA, Spain https://t.co/nuLeB5VfWB"
1403069970288873481,kajalnapalm,"Like si es la mejor camisa que has visto en tu vida✨ en Barcelona, Spain https://t.co/HTyZnPp4PP"
1403070181316890627,polgibot,"#lasverdadesdelbarquero #toletum #toledo mi tierra en Teulada, Valenciana, Spain https://t.co/g6OXtNMPhZ"
1403070254591447043,TimbaleroSalsaB,Grande Adriana ❤️🥰😘#danzatessaro #danza #bailamos en Escuela De Danza Martina Tessaro https://t.co/nyD6oZFyE7
1403070407070998531,DuneDarko,"Pues igual hoy toca cenar e ir de cocktail al ""Lounge"" éste que tenemos aquí al lao xD oh,yes...I'm soooo chic 😂

#Holidays #CanaryIslands #Fuerteventura #FuerteVidorra #TheEndlessSummer en Corralejo https://t.co/gSG3VoUpNd"
1403070419587014657,hispaniaestudio,"#estudiaespañolespañolenmadrid#españolonline#español#spanishonlineclasses#madridestudiar# en Madrid, Spain https://t.co/m0YB6HGEzB"
1403070557327929345,jofralo05,"Buenas noches mundo. en Arrabal De Portillo, Castilla y León, Spain https://t.co/ZGx5PfKgrM"
1403070680346906626,mantekamartinez,"❤️🍀🇵🇾🎷✨""PARA ALGUNOS MOMENTOS DE LA VIDA NO HAY PALABRAS""👑🌟🔥🎶🇵🇾 en Xixón. Asturies https://t.co/GXinkKjxdH"
1403070771497517062,ariadnareinag,Hoy el viento me ha llevado por el camino de la amargura en Amposta https://t.co/g1drCHfO6L
1403070894478663683,69mercenario,"Comida, sobremesa, merienda y unos minutos más,..., había muchas cosas que contar. @luisfonseca65 @alex_11v #davidasensio
AMIGOS para SIEMPRE en El Pardo, Madrid, Spain https://t.co/bhgLVmIysX"
1403070952158674953,Inest98,"Del tingo al tango to’ el día, pero casi me caigo🌊 en Getxo https://t.co/t0W0ATtlbJ"
1403071718269222913,mantekamartinez,"🌟No sabes...
No te consta...
No te incumbe...
Y NO ES TU VIDA💥 en Xixón. Asturies https://t.co/KZVb2iJ7Jr"
1403072082339041281,carames32,😍🌄🙏 en Igualada https://t.co/QFX0kFA6k1
1403072167760257024,martavaldes_2,Ni una escalera para poder alcanzarte en Hotel Riu Plaza España https://t.co/MnQT6seXPu
1403072488121114625,comoju,"Días a los que no les pondrías fin y que repetirías de nuevo, porque la vida es como un cóctel, mezclemos bien los ingredientes para disfrutar... Ostras &amp; Dry-Martini 🍸 @apothekevlc #SpeakEasy #SpeakEasyVlc #Apothekevlc https://t.co/ZrW7hTPVvV"
1403072654907691024,javisantos69,"hacer dinero nunca puede ser aburrido en Valencia, Spain. https://t.co/bLqo1nVZ1c"
1403072671475249157,susana_quilez,Todo preparado para un #tallerdeproblemas en #matemáticas junto con la manita de #resolucióndeproblemas en Vallecas https://t.co/qWhuVWGgaT
1403072813964144641,comentarista573,"Hoy festejamos que mi equipo salio campeon🔥 en Carril, Galicia, Spain https://t.co/kH6cgNMLyI"
1403072832268034053,Jose_Manuel_M_C,"Otra más para el repertorio @franrubiomkt pero esta vez en #Cordoba #ebcday, que nos gusta un networking y hacer sinergias 😜 en Amazónica https://t.co/jaZOymkc2e"
1403073022647488516,Elbuhonocturno1,"Pijamas de mujer, elige el tuyo en la web y viste elegante y cómoda sin salir de casa 😉

#elbuhonocturno #sleepwear #pijamas #pijamamujer #modamujer #ropadedormir en Spain https://t.co/2v1QafpNLZ"
1403073100959424514,JewelsGroup,"Volvemos a la carga, mañana viernes 11 de junio nos vamos de inauguración a Oropesa del Mar (Castellón) en @alzipizape_beachclub con nuestro buen amigo @abelet88 , are you ready? 🏝😎🔥❤️ en Oropesa del Mar https://t.co/nCzji7eZX3"
1403073225144238085,Juv25,"Arranca la segunda parte con empate a 1 en el marcador ⚽

💛❤️💛
#somoselveinti
#primerequipo en Campo municipal Juventud 25 de Septiembre https://t.co/nZ0kcy3Sa4"
1403073261026619407,carames32,😍 atardecer🌄🙏 en Igualada https://t.co/sWSOwsJ6oH
1403073315925864454,africadevicente,"Esta semana seguimos románticos…… en Seville, Spain https://t.co/NSgrbbLbv6"
1403073415112794115,garaelisea,"Bona nit! Buenas noches! Good nigth!
#magradalanatura #sunset #magradalaprimavera #cansadadeldolor #lluitocontraelmeudolor @ El Martivell, Gelida https://t.co/3eZe4HvUfK"
1403073743291813889,canquesruiz,"Maldito hijo de puta,pekeñajas...D.E.P,😭😭😭 en Rute, Spain https://t.co/2IIHTfUj0e"
1403073780872880131,Nerea_gomez__,"Primera palabra que se te viene a la mente?🤔
🌥⛳🍷 en Talavera de la Reina https://t.co/Y1d3BlE7Mt"
1403074563861319685,SergioSipos,Por fin de vuelta al Wizink para animar a mi equipo... Hala Madrid y nada más!!!!! en WiZink Center https://t.co/xV0AN5o4kB
1403074669595463690,Cibeles_,"Cuidado todo el mundo… #Nano os vigila atentamente…
#jrt #valdebebas #madrid🇪🇸 en Barrio De Valdebebas https://t.co/iN3E4L9MOx"
1403074783412109314,pedroct97,"🤎🤍 en Villalba de los Barros, Spain https://t.co/GILZ5Gf69G"
1403075181912920064,YEYOGS,"Hay que ser un mal nacido para semejante maldad a él ni lo sacaba del fondo del mar que se pudra en el infierno 
DEP Oliva y Anna 🌈
🕯🕯🕯🕯🙏🙏🙏😢 en Barcelona, Spain https://t.co/cBctIVsI9j"
1403075197272461314,OscarSalasM,"En plena producción de “Intentional Glitch” hace 2 años.
—
Two years ago while producing ‘Intentional Glitch’ 🎸 @ Spain https://t.co/aitcq13PZj"
1403075564215341060,jcuecam,"Anochece en el Parque del Agua en Zaragoza, Spain https://t.co/Hrei62NGmP"
1403075699502632961,sinsistema_,"Llegar a casa y que te esperen @mole_moka en la 🚪 😼😼
.
#newhome #llegandoacasa #Foners #myhome #catlover #catstagram #Foners #Palma #Mallorca #IllesBalears #Nebelung #AzulRuso #prrrrr en Foners https://t.co/sEjGl02kyK"
1403075700416991233,RadioBalearFM,"Llega el fin de semana, la Serra de Tramuntana te espera @esbrollador en Es Brollador https://t.co/WbYPMkRoTZ"
1403075931816738820,gonzaaloriv,"Cutre pero algo es algo, muy pronto nueva musica 🔜 🌃 en Badajoz, Spain https://t.co/0KdEcO02n9"
1403075985415753733,DJ_TTommy,Mañana a partir de las 19:00 nos vemos en @shamrock.es si preguntas x mi te invitamos a un chupito de fireball!!! 🎉🎉🎈 #musichouse en Cerveceria Shamrock https://t.co/iwrFrUi310
1403076047462088723,aliasPW,"I'm at La Solana in Las Palmas de Gran Canaria, Islas Canarias https://t.co/RQQGVbsSsb"
1403076162448932865,SegoCachi,"Brum brum 🏍 en Segovia, Castilla y León, España https://t.co/GqcfOFUSnn"
1403076662464585737,carames32,😍atardecer...🌄 La vida es un regalo🎁🙏 en Igualada https://t.co/GlD8kQy5iZ
1403076987896352771,A_montserratsm,"Buenas noches 🌙🐥
#aviariomontserratsm en Aviario Montserrat S.M. https://t.co/Or7ALDtn5f"
1403077041814183938,montijano_pablo,"Bsr el estrecho.
Mucho que contar.
Imprescindible visita si quieres tapear de verdad. en Marbella, Málaga, Spain https://t.co/Y00t8CZDxJ"
1403077287801729032,TonSanchez,"#sunset #farm #vega #antequera #antequerapatrimoniodelahumanidad #spain #nature #tongallery69 #tonsanchez #art #photography #travel #tourism #siembra #life #lifestyle #instagood en Antequera, Andalucia, Spain https://t.co/knjxEfFpf7"
1403077615968206849,DJ_TTommy,Mas de 5 años juntos y te sigo mirando como el primer dia ❤️ @zory_borras en La Espabilá https://t.co/Blv7T95B52
1403077767936217097,xavisanta,"Pronto, muy pronto....  Antes de lo que imaginabas volveremos a subir.junrtos a lo mas alto!!! #cicloterapia #ciclogenesis #avalancha #100x100  etiquette si no te lo quieres perder!!!! https://t.co/NoqpSk87j8"
1403078115564429317,ClubOlivar,"Queridos socios, tenemos nueva quedada de Ajedrez para ejercitar bien la mente antes de zambullirla en la piscina.
Esta vez es para niños y adultos, todo el que quiera y le guste este mundo se puede apuntar. https://t.co/SpwOyrQ2vb"
1403078354610294784,paulifanfatal_,se me ve contenta pero en realidad estoy triste porque odio el verano 🙂 en Matadero Madrid https://t.co/fQvFdyBZtJ
1403078717333725191,MissLacito,"Solo soy una chica lógica: veo más allá de los detalles externos, y percibo claramente lo que otros ignoran. #HermioneGranger en Astorga, Castilla y León, Spain https://t.co/D8XYB8xKOL"
1403078806219509765,Potablava13,"""Muchos vuelan como hojas, pocos como aves"". José Narosky en Monestir de Sant Pere de Casserres https://t.co/PACBEYjaHe"
1403078858086273025,PyrofrostYL,"Vida extra 🎮🎲😜 #supermario #grafitti #rinconesocultos #doshermanas #sevilla #andalucia #españa🇪🇸 #2021 en Dos Hermanas, Spain https://t.co/6viCLqkZG5"
1403078978026590209,viajaragusto,"Con este calor..., ¡qué mejor que una cerveza de bodega para saciar la sed! en Abbey Beer https://t.co/8aCNZJx5RT"
1403079485872816128,Tapicerofabian,Somos profesionales de la tapiceria desde 1978 innovando en restauración fabricación y retapizados de todo tipo de muebles para discotecas teterias restaurantes cafeterías hoteles residencias etc en Community of Madrid https://t.co/SdHsx3zXUQ
1403080168965541891,FcAndyRSpain,"Hola Familia 😍🇪🇸🇨🇴
Quién más está de acuerdo con nuestro @andyrivera 😍
dejen sus comentarios los estaré leyendo!! 🤗🎶 en Spain https://t.co/6ExIAWOg9D"
1403080218315743236,Jesuscg_97,El tiempo que se disfruta es el verdadero tiempo vivido. en Estatua De Colon Punta Del Cebo Huelva https://t.co/EIojPYjbN7
1403080236867018752,javiriva1,"El que abandona no tiene premio en Pinto, Madrid https://t.co/liZEg8Vwr4"
1403080287802830848,silviaalalala,Resumen de nuestra Gran Preboda en Plaza de toros de Córdoba y Castillo de Almodóvar 🔝 👩‍❤️‍👨 que suerte hemos tenido con vosotros. 🥰 @pedro_volana_weddings @rociosanchez_volana https://t.co/yCoyyycBzE
1403080349211635718,KukiTey,"@retrodelia en Cadiz, Spain. Cádiz, España https://t.co/9aWMeqXsNR"
1403080714720006158,mejijose,"Preparados para aprender.🏴🏳️👌⚽🔝💪💪 en Salamanca, Castilla y León, España https://t.co/VokT1qK2Aq"
1403080898925432834,aytoalbatormes,"#NoBajesLaGuardia
#avanzardepededetodos
#albadetormes en Alba De Tormes, Castilla y León, Spain https://t.co/GjLtxlLzok"
1403080956723052546,Richard_ARINAGA,"Vaya tarde!

#RSRIDERS #siempredisfrutando en Playa del Águila https://t.co/soP9Qt4OTa"
1403081161186947074,wilmermedina04,🔵 #blue en Santa Susanna https://t.co/PsBplWkMbz
1403081214249115656,hannabetlehen,"Balú, un pequeño de 3 semanas que está cuidado por el personal de la clínica @clinica_alasthor, podéis ver sus progresos en su perfil y cuando esté curadito lo pondrán en adopción en Xixón. Asturies https://t.co/gaRfmH5ynZ"
1403081511641960449,zoompontevedra,"Xoias do noso patrimonio invisible deixadas da mán das administracións competentes...
#lourizan #pazodelourizan #pontevedra en Pazo de Lourizán https://t.co/SGp4yPWNx0"
1403081516096294923,chavitorossel,No permitas que lo malo influya tu mente. en Os Castros https://t.co/C3eg7dtnj7
1403081728441339905,Von_Eristoff,"Ellos enterraron a muchos, después fueron enterrados. en Jardines de la Plaza de Oriente https://t.co/hgSTmu0cJb"
1403082006641131521,Ivandeoro,"Se acerca el calor, ¿una cañita? #verano en Aranjuez, Madrid, Spain https://t.co/8u5lHPE4Fx"
1403082058977538050,Patrymenin,"𝑆𝑖 𝑠𝑎𝑏𝑒𝑠 𝑞𝑢𝑒 𝑡𝑢 𝑖𝑛𝑡𝑒𝑛𝑐𝑖ó𝑛 𝑓𝑢𝑒 𝑑𝑎𝑟 𝑙𝑜 𝑚𝑒𝑗𝑜𝑟, 𝑛𝑜 𝑡𝑖𝑒𝑛𝑒𝑠 𝑛𝑎𝑑𝑎 𝑞𝑢𝑒 𝑙𝑎𝑚𝑒𝑛𝑡𝑎𝑟..💖💙 en Tinta Fina https://t.co/LLcIECh7fG"
1403082150250008577,VeroParellada,Una tarde diferente y divertida en el club de inversiones y finanzas de realidad aumentada con @tonifreixafcb y @sergimas_oficial con la presentación de la realidad aumentada #realidadvirtual #tecnologia https://t.co/VmsgNUT82S
1403082245112483842,kepasajai,Felicidad que bonito nombre tienes 😁🎉🎉 en Hotel Lima Marbella https://t.co/VTJgex3K5b
1403082523895287823,LiciniaM,"Día muy satisfactorio recogiendo firmas en contra de los indultos a los secesionistas de Pedro Sánchez.
Gracias @javipuente1976 @amayalandinddc @mateoechevarriamendez 
🇪🇦🇪🇦 #IndultosNoJusticiaSi en Santander, Cantabria https://t.co/GqhqOfIrYp"
1403082674433101829,SBlazquez84,"Llega el tiempo del terraceo 😊🍺🍻🙃
#amigos #seaproximaelverano en GOYA 13 https://t.co/wdX7psaYz3"
1403082738907897862,raguitri,"IMPARABLES 🤘🏼🔥💪🏼

Buenas Noches 🌙 

#clubdetriatlon 
#row
#ciclismo
#triathlon 
#altorendimiento 
#bikers
#runners
#futbolistas
#training 
#raulpersonaltrainer en Raúl Personal Trainer https://t.co/IcfxiuqAyT"
1403082749460819969,kaikuland,Posado anual. ¡Felicidades #Uri! en Cercedilla https://t.co/OuAYCE3YLW
1403083393513005058,soulsurfera,Simplemente brutal!! 🔥🔥🔥 @barendrino en Segura de la Sierra https://t.co/G74LUT8lwV
1403083661415682050,SCoolHunter,"#buenasnoches 🍋🍋🍋🍋 Looks para días de ☔️!!! Mañana nos vamos de vacaciones, así que ahora me toca terminar de hacer 🧳🧳🧳 en Gijon, Asturias https://t.co/OjadTmdrTA"
1403083700061999109,AutosPrivilege,¿Te gustaría llegar a tu boda con esta espectacular Calesa de Caballos? Pues no lo dudes y pídenos información. #bodas2021 #bodasvalencia #valencia en Autos Privilege https://t.co/rnHO2LC40v
1403084218201083905,Alba_hinojosa,No podía irme de Madrid sin montarme en una barca!! 🧐 en Parque del Retiro https://t.co/Ywu8cXY05v
1403084511240495104,JordiMayor,90 Aniversari Radio Alcoy. @radio_alcoy @ La Bellota y el Centeno https://t.co/dBvmOijgEa
1403084620325924865,tuyalajanda,"24 HORAS PARA DANDO LA CARA
Paco Garrido, portavoz de Ciudadanos Conil, dará la cara a partir de las 22.40 del viernes.
#avance #politica #participa #dandolacara en Conil de la Frontera, Spain https://t.co/WyCPMbXvEY"
1403084814983385089,SHIVABURGOS,nuestra  tienda de gamonal en SEX SHOP SHIVA https://t.co/uj7WsBCrbh
1403084929282547714,KukiTey,"Que suerte no??? Y yo sin carnet ya ni bonobús..  ohhhh no puedo con esto jajahaga en Cadiz, Spain. Cádiz, España https://t.co/tnaE3kY8cQ"
1403085711281111041,Espinal_Kirsy02,"I'm at La Mancha in Miranda de Ebro, Burgos https://t.co/pkGDJKeS1p"
1403086028982964227,72Mar,"Porque lo interior influye en tu exterior y no hace falta profundizar en mi consulta, a veces...😂😉 Gracias Manuel 💖 en Molins de Rei https://t.co/dFTjyxxWuQ"
1403086519238377478,soyalex_xx,"Un poquito de sol ☀️ el moreno original se tiene que recuperar 🥲
.
.
.
.
.
.
#vitaminad #sun #pool #onlyfans #girls #boysloveboys #hibaby #liketime #siguemeytesigoespaña en Polideportivo Vicente del Bosque https://t.co/0qyCWHQuLQ"
1403086572715659264,Juv25,"Gol de Pollo de penalti en el 92 para poner el 2-1 y cerrar el partido ⚽💪🏻

Suerte al @cervellocd en lo partidos que quedan 👏🏻

💛❤️💛
#somoselveinti
#primerequipo en Campo municipal Juventud 25 de Septiembre https://t.co/k3cJUZxiHn"
1403086649526034434,danizabalza,🔥🔥🔥 #U2 #U2Fire #rsd #instavinyl #vinylcollection #vinylcollector #vinylcommunity #vinyladdict #vinylrecords #vinyljunkie #u2collector #u2collection #u2family #u2 en Portugalete https://t.co/0D7ywY3dui
1403086798000119812,72Mar,Porque los cambios internos también se ven por fuera 😘😉💖🎇 en Molins de Rei https://t.co/eeYjv0peYO
1403087542128320514,rafemi,"#rafemi #psicología en Córdoba, Andalucia, Spain https://t.co/AFzJTMfBoo"
1403087560604278789,jofralo05,"Fuera calcetines, 
me pongo el pijama,
recojo la ropa,
preparo la cama... en Arrabal De Portillo, Castilla y León, Spain https://t.co/ehPOWK0RRl"
1403087913454350340,danyinvernizzi,"V A C I N A D A 🙌🏼 🙌🏼 🙌🏼 en Palma De Mallorca, Spain https://t.co/N19NqTEmYh"
1403088724506955779,canina_mn,"Este Chow-Chow se llama ""LOLO"" y aquí está en su hora de recreo refrescandose en una de nuestras piscinas 😊 en Residencia Canina  Mascotas Nazarenas https://t.co/miJpen4tb6"
1403089155488419843,agfotografo,"Reportaje fotográfico para el Hotel Areca . Plantas y habitaciones remodeladas .
#fotografiadehoteles #therealviewphoto en Torrellano https://t.co/63svus0c9m"
