userid,screen_name,Numero_pasados,Numero_presentes,Numero_futuros,Numero_condicionales,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_constituyente,Numero_constituyentes,Renta_zona_usuario,sentiment
341648025,JorgeCampocity,1.0,1.0,0.0,0.0,1.5,0.0,2.5,0.0,2.0,0.5,1.5,2.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,4.0,4.0,2.5,1.5,1.0,3.0,0.0,0.0,3.5,2.0,0.5,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.3,3.5,4.25,0.5,0.5,1.0,3.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,6.95,7.0,12250.0,-0.98
344007948,Aitorkp2,0.08,0.62,0.0,0.0,0.23,0.23,0.69,0.08,1.54,1.0,0.46,1.08,0.38,1.0,0.08,0.0,0.38,0.0,0.0,1.46,2.69,4.15,1.69,0.69,1.62,0.77,1.77,1.77,2.23,0.54,0.08,0.0,0.08,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.67,4.85,6.77,1.85,1.54,0.54,2.85,0.62,0.31,0.08,0.46,0.08,0.0,0.0,0.62,4.17,5.46,13650.0,0.37
348044578,AmparoDiazDiaz,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.38,4.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,7.38,13.0,10150.0,-0.61
349029678,ramon_prada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7.31,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13650.0,0.0
353827936,ChrisAfonSan,0.61,1.78,0.13,0.02,0.72,0.16,2.28,0.27,4.0,1.79,1.85,3.13,1.0,2.78,0.36,0.0,0.52,0.25,0.37,0.89,5.48,6.36,3.4,1.38,2.03,2.65,1.69,1.59,5.15,2.01,0.32,0.1,0.8,0.3,1.1,0.49,0.25,0.11,0.02,0.01,0.03,0.18,0.79,0.61,5.75,2.85,4.65,1.51,1.29,2.56,3.54,1.61,0.59,0.5,1.19,0.38,0.05,0.06,1.56,6.33,10.88,12250.0,0.05
359067269,HacomarPineda,0.05,1.14,0.02,0.01,0.73,0.02,1.17,0.05,1.52,0.36,1.1,1.21,0.29,0.61,0.05,0.0,0.76,0.07,0.04,1.44,2.14,3.58,1.59,0.35,0.65,1.3,1.63,1.65,2.28,0.46,0.08,0.06,0.3,0.06,0.32,0.04,0.05,0.04,0.01,0.01,0.03,0.16,3.2,1.01,6.68,3.94,5.17,2.04,1.3,0.34,1.77,0.38,0.14,0.11,0.29,0.04,0.01,0.0,0.37,4.74,5.3,11550.0,0.28
367510510,lexuga73,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,1.0,2.0,0.8,0.0,0.0,0.8,1.2,1.2,2.2,0.4,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.0,6.79,2.2,4.2,0.4,0.4,0.4,0.6,1.2,0.0,0.4,0.8,0.0,0.2,0.0,1.0,4.84,3.4,11550.0,0.2
368055573,RuizReyAbogados,0.43,1.6,0.16,0.01,0.59,0.21,1.99,0.2,3.26,1.64,1.17,2.29,0.83,2.09,0.44,0.0,0.51,0.2,0.2,0.83,5.03,5.86,2.84,1.67,2.36,2.0,1.5,1.34,4.2,1.97,0.54,0.06,0.9,0.39,1.24,0.24,0.26,0.16,0.01,0.0,0.06,0.56,0.13,0.84,5.98,2.86,4.66,0.9,0.79,2.01,3.14,1.24,0.56,0.23,0.83,0.4,0.01,0.04,1.23,5.74,9.37,12250.0,-0.24
368924276,1801Andrea,0.2,0.8,0.0,0.0,0.2,0.0,1.0,0.0,1.6,0.8,0.4,1.0,0.4,0.4,0.4,0.0,0.8,0.2,0.0,3.8,1.4,5.2,0.8,0.4,0.2,1.0,4.0,4.0,4.0,1.2,0.2,0.0,0.6,0.0,0.6,0.0,0.4,0.0,0.0,0.2,0.0,2.4,0.0,1.0,5.78,2.6,4.6,0.2,0.2,1.6,1.8,0.6,0.2,0.4,0.4,0.2,0.0,0.0,0.6,4.6,6.8,13300.0,0.95
372347749,Alexsacris8,0.0,0.33,0.33,0.0,0.0,0.33,0.67,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.67,2.33,3.0,0.33,0.67,1.0,0.0,2.0,2.0,2.67,1.0,0.33,0.0,0.33,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,6.28,4.67,5.5,1.33,1.0,2.33,3.0,1.0,0.67,0.0,0.67,0.33,0.0,0.0,1.0,4.33,5.67,12250.0,-0.16
372829540,CarlosHidalgoGu,0.44,1.11,0.22,0.0,0.89,0.11,1.78,0.0,4.11,2.22,1.44,3.33,1.0,2.44,0.44,0.0,0.67,0.33,0.67,1.0,5.44,6.44,3.33,1.56,2.89,2.0,1.56,1.56,4.44,1.33,0.44,0.0,0.78,0.11,1.0,0.11,0.11,0.0,0.0,0.0,0.22,1.0,0.44,0.44,5.36,3.11,4.44,0.89,0.78,1.56,2.44,1.67,1.0,0.11,1.22,0.33,0.22,0.33,1.44,5.39,10.22,13650.0,-0.17
373511602,rafacanogomez,0.17,1.32,0.05,0.02,0.32,0.12,1.51,0.07,1.93,0.97,0.8,1.36,0.59,1.25,0.17,0.0,0.37,0.07,0.2,0.98,2.98,3.97,1.73,0.98,1.31,1.32,1.34,1.25,2.24,1.22,0.12,0.05,0.34,0.34,0.75,0.15,0.19,0.07,0.05,0.0,0.02,0.0,0.19,0.27,5.05,3.44,4.24,1.66,1.1,0.83,1.24,0.8,0.29,0.19,0.54,0.22,0.02,0.05,0.78,5.27,5.9,12250.0,-0.05
374235613,jacsuki13,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.4,0.4,0.2,0.4,0.0,0.0,0.2,0.0,0.0,1.0,1.4,2.4,1.2,0.2,0.6,0.8,1.0,1.0,1.6,0.4,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,1.0,7.83,6.2,7.0,1.0,0.8,1.0,1.6,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.4,3.72,3.2,13650.0,0.35
379891863,juandy_7,0.0,0.52,0.0,0.0,0.44,0.0,0.52,0.0,0.69,0.16,0.46,0.66,0.0,0.18,0.07,0.0,0.44,0.0,0.03,1.98,1.49,3.48,1.39,0.08,0.2,1.28,2.0,2.0,1.62,0.11,0.05,0.02,0.08,0.03,0.08,0.02,0.0,0.02,0.0,0.0,0.0,0.89,0.02,1.0,7.01,4.38,5.01,1.34,1.11,0.75,0.93,0.18,0.1,0.05,0.15,0.03,0.0,0.03,0.16,4.32,3.0,10150.0,0.35
380197984,AngelaMuromusic,0.25,0.38,0.0,0.0,0.38,0.0,0.38,0.0,1.25,0.88,0.38,1.25,0.25,1.0,0.0,0.0,0.0,0.12,0.38,1.75,4.0,5.75,3.0,0.5,2.25,1.25,2.25,2.25,4.0,0.38,0.12,0.0,0.12,0.12,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.5,1.0,6.42,2.62,4.62,2.0,1.62,1.25,2.0,0.88,0.62,0.0,0.75,0.12,0.12,0.0,0.75,5.84,6.62,12950.0,0.17
383735621,javiHP17,0.26,1.99,0.04,0.02,0.42,0.15,2.07,0.26,2.53,1.49,0.86,1.89,0.61,1.71,0.19,0.0,0.39,0.12,0.13,0.54,3.38,3.92,2.39,0.72,1.76,1.28,0.88,0.81,2.06,1.89,0.35,0.08,0.85,0.2,1.11,0.3,0.24,0.11,0.09,0.0,0.03,0.16,0.0,0.08,5.11,3.23,4.25,0.58,0.46,1.55,2.75,0.99,0.41,0.18,0.73,0.22,0.04,0.02,0.95,5.69,7.13,10850.0,-0.26
384206646,KarimChefFRAC,0.21,1.38,0.1,0.03,0.38,0.13,1.58,0.14,2.39,1.14,1.0,1.92,0.37,1.61,0.25,0.0,0.4,0.1,0.14,1.84,3.14,4.99,2.17,0.55,1.22,1.4,2.36,2.26,3.12,1.23,0.24,0.06,0.57,0.14,0.71,0.25,0.12,0.09,0.06,0.0,0.01,0.22,0.73,0.59,6.22,3.62,4.95,3.02,1.8,1.84,3.3,0.82,0.32,0.23,0.66,0.13,0.01,0.04,0.82,5.37,7.26,12950.0,-0.02
384888115,LaFlorAzul_es,0.02,0.44,0.0,0.0,0.31,0.0,0.46,0.0,1.95,0.27,1.53,1.54,0.31,1.29,0.15,0.0,0.29,0.02,0.15,0.76,2.76,3.53,2.12,0.58,0.81,1.86,0.85,0.83,2.05,0.15,0.05,0.05,0.07,0.07,0.03,0.0,0.03,0.0,0.0,0.0,0.08,1.69,0.69,1.0,6.48,3.27,4.45,0.92,0.66,0.44,0.39,0.47,0.27,0.07,0.27,0.17,0.0,0.0,0.44,5.4,4.22,10850.0,0.54
384988240,MorenoeDiego,0.0,1.0,0.0,0.0,0.89,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.89,0.0,0.11,0.89,1.22,2.11,1.11,0.11,0.11,1.11,0.89,0.89,1.56,0.22,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,1.0,6.86,4.22,4.39,0.44,0.44,0.33,1.22,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,3.63,3.78,12250.0,-0.45
385946904,Carmencita_9593,0.0,0.33,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,7.54,3.67,6.33,1.33,1.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,2.0,13650.0,0.39
387076806,juancvida,0.44,1.82,0.09,0.0,0.6,0.11,2.16,0.15,3.35,1.93,1.02,2.77,0.58,2.04,0.4,0.0,0.48,0.29,0.4,1.52,4.84,6.36,3.44,0.97,2.39,1.97,2.01,1.95,3.57,2.11,0.33,0.12,0.93,0.41,1.28,0.37,0.25,0.08,0.06,0.01,0.08,0.48,0.06,1.09,5.87,3.01,4.49,0.96,0.73,2.02,3.27,1.18,0.51,0.27,0.93,0.21,0.03,0.03,1.14,6.0,9.48,11550.0,0.35
387330116,FJOR95,0.08,0.88,0.02,0.0,0.22,0.05,0.9,0.08,1.08,0.68,0.15,0.7,0.15,0.55,0.25,0.0,0.22,0.02,0.0,1.55,1.4,2.95,0.98,0.3,0.72,0.52,1.7,1.68,1.18,0.8,0.28,0.1,0.4,0.22,0.45,0.15,0.1,0.1,0.0,0.0,0.02,2.6,0.0,0.45,5.85,3.68,4.66,0.82,0.7,0.65,1.48,0.55,0.25,0.25,0.48,0.08,0.0,0.0,0.55,4.28,3.72,12250.0,-0.02
387674437,Aran21guada,0.0,0.86,0.0,0.0,0.57,0.0,0.86,0.0,2.0,0.43,1.0,1.29,0.14,0.86,0.57,0.0,0.57,0.0,0.0,1.29,2.29,3.57,2.0,0.0,0.71,1.29,1.57,1.57,2.0,0.29,0.0,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,6.24,2.57,5.21,1.0,0.86,1.14,2.71,0.86,0.14,0.57,0.43,0.43,0.0,0.0,0.86,5.51,5.14,12250.0,-0.21
390326220,leonisregulus,0.12,0.76,0.03,0.0,0.26,0.03,0.91,0.03,1.18,0.56,0.41,1.0,0.18,0.82,0.21,0.0,0.09,0.03,0.18,0.41,2.38,2.79,1.68,0.35,1.09,0.91,0.79,0.76,1.47,0.71,0.12,0.03,0.44,0.06,0.41,0.06,0.15,0.0,0.06,0.0,0.03,0.26,0.79,0.82,7.49,4.21,5.63,1.06,0.68,0.82,0.97,0.68,0.32,0.18,0.59,0.06,0.0,0.12,0.65,4.44,4.0,10850.0,0.35
397617470,Capitan__n,0.15,0.48,0.0,0.0,0.15,0.15,0.57,0.0,0.75,0.38,0.38,0.82,0.05,0.55,0.0,0.0,0.08,0.1,0.12,0.57,1.38,1.95,1.08,0.1,0.57,0.55,0.82,0.78,1.35,0.4,0.02,0.05,0.25,0.02,0.25,0.02,0.05,0.05,0.0,0.02,0.0,0.1,0.4,0.92,8.52,4.38,6.39,1.25,1.15,0.65,1.42,0.5,0.18,0.12,0.35,0.05,0.0,0.05,0.5,3.51,2.8,13650.0,0.14
402866211,felix_plaza,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.12,2.0,6.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,10150.0,0.0
403586216,marecaca,0.33,1.0,0.0,0.0,0.33,0.0,1.0,0.0,1.33,0.67,0.33,1.33,0.0,0.0,0.33,0.0,0.33,0.33,0.33,0.33,1.67,2.0,1.33,0.0,0.33,1.0,0.67,0.67,2.33,1.0,0.33,0.0,0.67,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.33,1.0,6.73,3.67,4.83,0.33,0.33,0.33,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,3.92,4.33,13650.0,0.33
403982798,TecnoforSur,0.02,0.69,0.0,0.0,0.44,0.0,0.67,0.03,2.59,0.42,0.62,0.98,0.06,0.48,1.55,0.0,0.45,0.03,0.05,2.06,4.59,6.66,2.56,1.27,1.75,2.08,2.83,2.83,3.06,0.23,0.08,0.02,0.06,0.06,0.05,0.08,0.05,0.03,0.0,0.0,0.03,0.0,0.38,1.31,7.06,4.31,5.48,1.8,1.08,1.36,3.75,1.25,0.61,0.28,0.69,0.48,0.0,0.0,1.23,4.64,7.44,9450.0,0.26
408447402,gjbarretosuarez,0.08,1.1,0.07,0.02,0.52,0.13,1.18,0.07,2.08,1.05,0.9,1.85,0.31,1.44,0.13,0.0,0.46,0.05,0.2,1.74,4.61,6.34,2.97,0.92,1.64,2.18,2.52,2.46,3.36,0.72,0.11,0.0,0.33,0.1,0.43,0.11,0.1,0.07,0.02,0.0,0.0,0.36,1.15,1.1,7.06,3.52,5.76,1.77,1.49,1.26,1.69,0.95,0.38,0.26,0.61,0.18,0.02,0.08,0.93,5.66,7.57,11550.0,0.37
413796179,Kike_SfC,0.21,0.87,0.04,0.02,0.33,0.12,1.1,0.06,1.48,0.73,0.63,1.27,0.31,0.96,0.12,0.0,0.31,0.04,0.23,1.96,2.85,4.81,1.65,0.9,1.54,1.02,2.25,2.25,2.33,1.19,0.23,0.08,0.6,0.17,0.69,0.31,0.08,0.08,0.0,0.0,0.06,0.79,0.25,0.98,6.68,3.13,5.11,2.56,1.54,0.83,4.02,0.58,0.19,0.13,0.5,0.08,0.04,0.06,0.54,4.53,6.56,13300.0,0.54
414108131,GianniVezzani1,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.0,0.53,0.12,0.29,0.41,0.0,0.41,0.12,0.0,0.0,0.0,0.0,2.06,0.94,3.0,0.71,0.0,0.29,0.35,2.35,2.29,0.18,0.41,0.06,0.0,0.18,0.0,0.35,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.18,1.0,9.14,7.18,7.44,1.94,1.12,0.06,0.47,0.65,0.18,0.12,0.29,0.0,0.0,0.0,0.65,2.64,2.29,12950.0,-0.15
414165751,Man__POP,0.34,1.18,0.11,0.01,0.43,0.18,1.57,0.07,1.78,0.99,0.6,1.48,0.25,0.92,0.19,0.0,0.43,0.19,0.11,0.98,3.02,4.0,1.73,0.7,1.29,1.08,1.63,1.57,2.24,1.4,0.25,0.06,0.71,0.21,0.83,0.18,0.17,0.13,0.08,0.0,0.02,0.92,0.69,0.68,6.4,3.71,4.94,1.36,0.94,1.54,4.1,0.76,0.38,0.13,0.59,0.14,0.03,0.03,0.72,4.75,6.57,12250.0,0.22
415748218,RaulGCoto,0.01,0.22,0.0,0.0,0.19,0.0,0.23,0.0,0.42,0.11,0.31,0.37,0.04,0.2,0.01,0.0,0.2,0.01,0.01,1.89,1.14,3.03,0.83,0.13,0.31,0.64,2.08,2.07,1.36,0.06,0.02,0.0,0.04,0.01,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.01,1.45,1.01,8.59,6.18,6.93,1.22,0.79,0.54,2.08,0.03,0.02,0.01,0.02,0.0,0.0,0.0,0.03,2.95,3.22,11550.0,0.0
416524831,AlbertoCobo15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,2.33,0.22,0.0,0.22,0.0,2.11,2.11,0.78,0.22,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,7.89,1.0,11.55,9.11,10.56,2.56,1.56,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2.67,10850.0,0.23
417175663,NonoD_1,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.86,7.0,10850.0,0.0
418201898,chipijapa,0.0,0.75,0.0,0.0,0.25,0.0,0.75,0.0,2.75,0.5,1.0,1.5,0.0,1.25,1.25,0.0,0.25,0.0,0.0,2.75,1.5,4.25,1.0,0.25,0.75,0.5,3.0,3.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,1.25,7.09,1.75,4.75,3.0,1.5,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,5.5,12250.0,0.19
418240748,ttanttaamaya,0.2,1.2,0.0,0.1,0.8,0.1,1.4,0.0,1.1,0.2,0.8,0.9,0.2,0.2,0.1,0.0,0.8,0.0,0.0,0.3,2.2,2.5,1.1,0.9,0.8,1.2,0.5,0.5,2.2,0.8,0.0,0.0,0.3,0.4,0.4,0.1,0.2,0.1,0.0,0.0,0.0,1.9,1.8,1.0,7.18,2.9,5.2,1.1,0.9,1.0,1.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,4.05,5.0,12950.0,0.82
419732773,jverdu21,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,3.5,1.0,2.0,3.0,0.0,2.0,0.5,0.0,0.5,0.0,0.5,2.5,5.0,7.5,4.5,0.0,2.0,2.0,3.5,3.0,5.0,1.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,3.0,0.0,0.5,6.13,2.0,5.25,2.0,1.0,3.5,3.0,3.0,1.5,1.0,2.5,0.0,0.0,0.0,3.0,6.62,11.0,13650.0,0.4
422802945,pauubarrosoo,0.17,1.67,0.0,0.07,1.23,0.17,1.87,0.03,1.67,0.63,0.8,1.37,0.37,0.93,0.23,0.0,0.37,0.03,0.27,0.43,2.67,3.1,1.8,0.6,1.13,1.27,0.7,0.7,2.17,1.07,0.1,0.1,0.67,0.07,0.63,0.17,0.23,0.0,0.03,0.0,0.03,0.37,0.0,0.07,4.5,3.27,3.8,0.47,0.43,1.13,1.5,0.7,0.37,0.13,0.67,0.03,0.07,0.1,0.63,5.77,6.03,12950.0,-0.06
430176857,i_magv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11550.0,0.0
437720808,jlramosmonzon,0.12,1.25,0.12,0.0,0.25,0.0,1.38,0.12,1.25,0.75,0.38,1.0,0.12,0.62,0.12,0.0,0.5,0.0,0.0,2.38,3.0,5.38,1.75,0.38,1.12,0.88,3.38,3.25,2.62,1.0,0.12,0.0,0.75,0.12,0.62,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.88,6.28,2.5,4.75,1.62,1.38,1.5,3.88,0.75,0.5,0.12,0.75,0.0,0.0,0.0,0.75,4.52,6.12,10850.0,0.19
438443724,onijiabukara,0.38,0.88,0.0,0.0,0.25,0.25,1.0,0.25,2.62,0.75,1.75,2.12,0.5,1.5,0.12,0.0,0.5,0.5,0.12,0.75,3.62,4.38,2.75,0.88,1.38,2.25,0.75,0.75,3.75,0.88,0.25,0.0,0.38,0.0,0.62,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.0,5.68,2.5,4.19,1.75,1.12,0.88,1.12,0.88,0.62,0.12,0.5,0.25,0.0,0.12,0.88,5.62,6.38,11550.0,0.3
445774415,juankamaspinell,0.01,0.97,0.0,0.0,0.94,0.0,0.97,0.0,0.98,0.06,0.92,0.98,0.01,0.03,0.0,0.0,0.94,0.01,0.01,2.82,1.06,3.88,1.03,0.02,0.07,0.98,2.83,2.83,2.84,0.04,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,1.0,6.26,2.08,4.91,0.26,0.24,0.04,0.35,0.02,0.01,0.0,0.02,0.01,0.0,0.0,0.02,5.42,4.82,11550.0,0.26
455040276,estherhc94,1.0,1.0,0.0,0.33,0.33,0.0,2.33,0.0,2.33,1.0,1.33,2.0,0.33,2.0,0.0,0.0,0.33,0.0,0.0,0.67,3.0,3.67,2.67,0.33,1.33,1.67,0.67,0.67,2.67,3.33,0.0,0.33,1.0,0.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.47,3.0,4.5,0.67,0.67,1.67,3.67,1.0,0.0,0.33,1.0,0.0,0.33,0.0,0.67,7.11,6.0,10150.0,-0.51
455071009,Gushini,0.0,1.75,0.0,0.0,1.25,0.0,1.75,0.0,1.5,0.75,0.75,2.0,0.25,1.25,0.0,0.0,0.25,0.0,0.75,1.0,3.75,4.75,3.25,0.5,2.0,1.75,1.0,1.0,3.25,1.25,0.25,0.0,1.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,6.34,3.5,5.0,3.25,2.5,1.5,3.5,1.0,0.5,0.0,0.75,0.25,0.25,0.0,0.75,5.73,8.0,11550.0,0.62
459654350,CalpPsoe,0.11,0.71,0.0,0.03,0.71,0.03,0.84,0.0,1.68,0.55,0.95,1.32,0.18,0.71,0.18,0.0,0.76,0.03,0.0,1.61,1.95,3.55,1.53,0.21,0.66,1.05,1.84,1.82,2.21,0.11,0.0,0.0,0.03,0.03,0.05,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.03,1.08,6.42,5.29,4.41,0.37,0.32,0.42,0.95,0.26,0.13,0.05,0.18,0.05,0.0,0.0,0.26,4.51,4.47,11550.0,0.02
464206612,JuanjeSimon,0.61,1.64,0.03,0.03,0.66,0.16,2.09,0.24,2.23,1.01,0.98,1.95,0.36,1.3,0.24,0.0,0.47,0.15,0.27,0.53,3.21,3.74,2.35,0.68,1.41,1.55,0.78,0.71,2.63,2.31,0.26,0.05,1.35,0.16,1.56,0.31,0.22,0.14,0.06,0.0,0.01,0.19,0.04,0.35,5.33,3.31,4.39,0.63,0.54,1.37,2.24,0.86,0.35,0.32,0.69,0.16,0.01,0.07,0.84,6.02,7.31,12250.0,-0.01
464875025,evaalquibla,0.08,0.22,0.02,0.0,0.1,0.0,0.24,0.04,1.69,0.94,0.59,1.29,0.53,1.27,0.16,0.0,0.18,0.04,0.29,1.73,2.92,4.65,1.98,0.86,1.49,1.27,1.9,1.82,2.2,0.31,0.06,0.04,0.16,0.1,0.18,0.04,0.06,0.0,0.0,0.0,0.02,0.82,1.8,1.51,8.78,6.53,7.3,0.49,0.41,1.06,0.76,0.51,0.27,0.12,0.41,0.1,0.02,0.06,0.49,4.67,4.65,13650.0,0.14
464875025,evagalansempere,0.0,0.08,0.0,0.0,0.01,0.0,0.08,0.0,0.92,0.35,0.56,0.89,0.23,0.9,0.0,0.0,0.03,0.01,0.17,1.61,2.15,3.76,1.68,0.39,0.79,1.2,1.77,1.69,1.18,0.11,0.0,0.01,0.06,0.03,0.04,0.0,0.01,0.03,0.03,0.0,0.0,0.23,5.93,1.92,10.7,7.59,9.22,0.45,0.44,0.75,0.58,0.3,0.06,0.1,0.21,0.08,0.0,0.0,0.3,4.29,3.11,13650.0,0.14
465022859,charlyrodrigue7,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.17,1.67,0.08,1.0,0.08,1.0,0.58,0.58,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.17,1.0,10.6,6.0,6.12,0.58,0.42,0.25,0.67,0.83,0.08,0.75,0.08,0.75,0.0,0.0,0.83,2.57,1.33,12950.0,0.87
